time,X,Y,Z,E1,E2,LP,RS,WS,MPT,MPA,MPW,LOAD,CONTACT,Real_WS,BEAD_NUMBER,LASER_ON,GET_WORKING_DISTANCE,WD
01_09_10_45_08_368,36.73,82.07,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1725.07984,298.224,1.3202509231202983,2.66741,4.9177,3.2538,3,True,False,5.18
01_09_10_45_08_377,36.73,82.07,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1723.53148,298.224,1.0717315265494434,2.65838,4.91899,3.2538,3,True,False,5.18
01_09_10_45_08_386,36.73,82.07,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1747.273,322.94,1.0717315265494434,2.66096,4.91641,3.2538,3,True,False,5.18
01_09_10_45_08_406,36.73,82.07,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1747.78912,322.94,1.0717315265494434,2.6558,4.9177,3.3107,3,True,False,5.18
01_09_10_45_08_415,36.73,82.07,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1744.17628,322.94,1.0680169006153413,2.65838,4.92028,3.3107,3,True,False,5.18
01_09_10_45_08_426,36.73,82.07,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1742.88598,297.774,1.0680169006153413,2.65838,4.9177,3.3107,3,True,False,5.18
01_09_10_45_08_436,36.73,82.07,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1747.78912,297.774,1.0680169006153413,2.65838,4.91641,3.3107,3,True,False,5.18
01_09_10_45_08_447,37.65,82.06,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1747.53106,297.774,1.0680169006153413,2.65322,4.9177,3.3107,3,True,False,5.18
01_09_10_45_08_457,37.65,82.06,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1755.78898,297.774,1.0680169006153413,2.65967,4.9177,3.3107,3,True,False,5.18
01_09_10_45_08_474,37.65,82.06,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1758.62764,297.774,1.0195551738380813,2.65967,4.9177,3.3107,3,True,False,5.18
01_09_10_45_08_474,37.65,82.06,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1758.62764,297.774,1.0195551738380813,2.65967,4.9177,3.3107,3,True,False,5.18
01_09_10_45_08_495,37.65,82.06,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1756.04704,345.197,1.0195551738380813,2.66354,4.91512,3.3107,3,True,False,5.18
01_09_10_45_08_504,37.65,82.06,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1756.04704,345.197,1.6208681385294734,2.66354,4.91512,3.3107,3,True,False,5.18
01_09_10_45_08_512,37.65,82.06,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1762.24048,336.655,1.6208681385294734,2.65709,4.91512,3.2951,3,True,False,5.18
01_09_10_45_08_521,37.65,82.06,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1762.24048,343.21,0.9643075144890244,2.65709,4.91512,3.2951,3,True,False,5.18
01_09_10_45_08_529,37.65,82.06,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1762.49854,343.21,0.9643075144890244,2.65838,4.9177,3.2951,3,True,False,5.18
01_09_10_45_08_546,38.61,82.05,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1760.43406,279.053,0.0,2.66096,4.9177,3.2951,3,True,False,5.18
01_09_10_45_08_557,38.61,82.05,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1760.43406,279.053,0.0,2.66096,4.9177,3.2951,3,True,False,5.18
01_09_10_45_08_569,38.61,82.05,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1753.7245,279.053,1.2734229089348126,2.66225,4.91124,3.2951,3,True,False,5.18
01_09_10_45_08_577,38.61,82.05,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1747.78912,344.592,0.9706493406477954,2.65838,4.92157,3.2951,3,True,False,5.18
01_09_10_45_08_585,38.61,82.05,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1741.07956,348.98,0.9706493406477954,2.66354,4.91512,3.2951,3,True,False,5.18
01_09_10_45_08_593,38.61,82.05,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1741.85374,348.98,0.9706493406477954,2.65967,4.92028,3.2951,3,True,False,5.18
01_09_10_45_08_618,38.61,82.05,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1742.62792,348.98,0.9706493406477954,2.65967,4.92028,3.2951,3,True,False,5.18
01_09_10_45_08_627,38.61,82.05,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1740.04732,348.98,0.9706493406477954,2.66096,4.91899,3.2951,3,True,False,5.18
01_09_10_45_08_635,39.61,82.05,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1740.04732,348.98,1.3710791534408215,2.66096,4.91899,3.3081,3,True,False,5.18
01_09_10_45_08_651,39.61,82.05,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1735.6603,314.244,0.7156198449595986,2.65451,4.91641,3.3081,3,True,False,5.18
01_09_10_45_08_659,39.61,82.05,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1740.8215,314.244,0.7156198449595986,2.66096,4.91512,3.3081,3,True,False,5.18
01_09_10_45_08_669,39.61,82.05,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1740.04732,314.244,0.7156198449595986,2.65709,4.91512,3.3081,3,True,False,5.18
01_09_10_45_08_677,39.61,82.05,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1735.14418,314.244,0.7156198449595986,2.64419,4.92931,3.3081,3,True,False,5.18
01_09_10_45_08_677,39.61,82.05,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1735.14418,314.244,0.7156198449595986,2.64419,4.92931,3.3081,3,True,False,5.18
01_09_10_45_08_697,39.61,82.05,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1734.11194,337.837,1.4726569059017107,2.65967,4.92415,3.3081,3,True,False,5.18
01_09_10_45_08_708,39.61,82.05,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1734.11194,337.837,1.4726569059017107,2.65967,4.92415,3.3081,3,True,False,5.18
01_09_10_45_08_717,39.61,82.05,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1730.4991,337.837,1.4726569059017107,2.66354,4.91899,3.3081,3,True,False,5.18
01_09_10_45_08_717,39.61,82.05,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1730.4991,337.837,1.4726569059017107,2.66354,4.91899,3.3081,3,True,False,5.18
01_09_10_45_08_736,40.54,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1735.6603,337.837,1.4726569059017107,2.65709,4.91899,3.3081,3,True,False,5.18
01_09_10_45_08_753,40.54,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1740.30538,337.837,1.4726569059017107,2.65967,4.9177,3.3081,3,True,False,5.18
01_09_10_45_08_761,40.54,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1741.85374,337.837,1.4726569059017107,2.66612,4.91512,3.2951,3,True,False,5.18
01_09_10_45_08_768,40.54,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1737.72478,337.837,1.4726569059017107,2.66096,4.91512,3.2951,3,True,False,5.18
01_09_10_45_08_787,40.54,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1726.37014,337.837,1.4726569059017107,2.65709,4.92286,3.2951,3,True,False,5.18
01_09_10_45_08_796,40.54,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1723.53148,337.837,1.4726569059017107,2.66741,4.91254,3.2951,3,True,False,5.18
01_09_10_45_08_813,40.54,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1728.43462,337.837,1.4726569059017107,2.65967,4.91383,3.2951,3,True,False,5.18
01_09_10_45_08_825,40.54,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1742.36986,337.837,1.4726569059017107,2.65709,4.92157,3.2951,3,True,False,5.18
01_09_10_45_08_833,40.54,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1742.36986,337.837,1.4726569059017107,2.65709,4.92157,3.2951,3,True,False,5.18
01_09_10_45_08_833,40.54,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1742.36986,337.837,1.4726569059017107,2.65709,4.92157,3.2951,3,True,False,5.18
01_09_10_45_08_860,40.54,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1753.20838,337.837,1.4726569059017107,2.65967,4.92028,3.2616,3,True,False,5.18
01_09_10_45_08_868,40.54,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1753.20838,337.837,1.4726569059017107,2.65967,4.92028,3.2616,3,True,False,5.18
01_09_10_45_08_878,40.54,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1753.20838,337.837,1.4726569059017107,2.65967,4.92028,3.2616,3,True,False,5.18
01_09_10_45_08_886,40.54,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1747.53106,337.837,1.4726569059017107,2.6558,4.91899,3.2616,3,True,False,5.18
01_09_10_45_08_894,40.54,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1742.62792,337.837,1.4726569059017107,2.65451,4.92286,3.2616,3,True,False,5.18
01_09_10_45_08_912,40.54,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1736.69254,337.837,1.4726569059017107,2.65967,4.91899,3.2616,3,True,False,5.18
01_09_10_45_08_921,40.54,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1740.56344,337.837,1.4726569059017107,2.65838,4.92028,3.2616,3,True,False,5.18
01_09_10_45_08_930,40.54,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1743.91822,337.837,1.4726569059017107,2.66612,4.9177,3.2616,3,True,False,5.18
01_09_10_45_08_941,40.54,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1747.53106,337.837,1.4726569059017107,2.65967,4.92286,3.2616,3,True,False,5.18
01_09_10_45_08_949,40.54,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1764.30496,337.837,1.4726569059017107,2.6558,4.92415,3.2616,3,True,False,5.18
01_09_10_45_08_949,40.54,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1764.30496,337.837,1.4726569059017107,2.6558,4.92415,3.2616,3,True,False,5.18
01_09_10_45_08_977,40.54,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1775.40154,337.837,1.4726569059017107,2.66096,4.92028,3.2745,3,True,False,5.18
01_09_10_45_08_985,40.54,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1775.40154,337.837,1.4726569059017107,2.66096,4.92028,3.2745,3,True,False,5.18
01_09_10_45_08_993,40.54,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1775.40154,337.837,1.4726569059017107,2.66096,4.92028,3.2745,3,True,False,5.18
01_09_10_45_09_001,40.54,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1769.98228,337.837,1.4726569059017107,2.66354,4.92028,3.2745,3,True,False,5.18
01_09_10_45_09_011,40.54,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1769.72422,337.837,1.4726569059017107,2.65967,4.91641,3.2745,3,True,False,5.18
01_09_10_45_09_021,40.54,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1773.59512,337.837,1.4726569059017107,2.65967,4.9177,3.2745,3,True,False,5.18
01_09_10_45_09_043,40.54,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1771.01452,337.837,1.4726569059017107,2.67128,4.91641,3.2745,3,True,False,5.18
01_09_10_45_09_055,40.54,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1767.65974,337.837,1.4726569059017107,2.66225,4.9177,3.2745,3,True,False,5.18
01_09_10_45_09_055,40.54,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1767.65974,337.837,1.4726569059017107,2.66225,4.9177,3.2745,3,True,False,5.18
01_09_10_45_09_064,43.81,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1767.14362,337.837,1.4726569059017107,2.6558,4.9177,3.2745,3,True,False,5.18
01_09_10_45_09_081,43.81,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1758.11152,337.837,1.4726569059017107,2.65838,4.91254,3.2745,3,True,False,5.18
01_09_10_45_09_107,43.81,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1753.20838,337.837,1.4726569059017107,2.65967,4.92157,3.2642,3,True,False,5.18
01_09_10_45_09_107,43.81,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1753.20838,337.837,1.4726569059017107,2.65967,4.92157,3.2642,3,True,False,5.18
01_09_10_45_09_129,43.81,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1759.65988,337.837,1.4726569059017107,2.65709,4.91641,3.2642,3,True,False,5.18
01_09_10_45_09_141,44.74,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1758.36958,337.837,1.4726569059017107,2.66096,4.92286,3.2642,3,True,False,5.18
01_09_10_45_09_149,44.74,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1759.91794,337.837,1.4726569059017107,2.66354,4.91383,3.2642,3,True,False,5.18
01_09_10_45_09_158,44.74,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1757.5954,337.837,1.4726569059017107,2.66096,4.91512,3.2642,3,True,False,5.18
01_09_10_45_09_177,44.74,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1756.82122,337.837,1.4726569059017107,2.65838,4.92028,3.2642,3,True,False,5.18
01_09_10_45_09_186,44.74,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1765.07914,337.837,1.4726569059017107,2.65967,4.9177,3.2642,3,True,False,5.18
01_09_10_45_09_186,44.74,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1765.07914,337.837,1.4726569059017107,2.65967,4.9177,3.2642,3,True,False,5.18
01_09_10_45_09_202,44.74,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1765.07914,337.837,1.4726569059017107,2.65967,4.9177,3.2642,3,True,False,5.18
01_09_10_45_09_221,44.74,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1762.49854,337.837,1.4726569059017107,2.65967,4.9177,3.3366,3,True,False,5.18
01_09_10_45_09_230,45.7,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1762.49854,337.837,1.4726569059017107,2.65967,4.9177,3.3366,3,True,False,5.18
01_09_10_45_09_238,45.7,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1775.40154,337.837,1.4726569059017107,2.6558,4.9177,3.3366,3,True,False,5.18
01_09_10_45_09_248,45.7,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1776.17572,337.837,1.4726569059017107,2.65709,4.9177,3.3366,3,True,False,5.18
01_09_10_45_09_257,45.7,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1771.27258,337.837,1.4726569059017107,2.65709,4.91641,3.3366,3,True,False,5.18
01_09_10_45_09_268,45.7,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1766.11138,337.837,1.4726569059017107,2.65967,4.91383,3.3366,3,True,False,5.18
01_09_10_45_09_278,45.7,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1766.88556,337.837,1.4726569059017107,2.68419,4.90995,3.3366,3,True,False,5.18
01_09_10_45_09_278,45.7,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1766.88556,337.837,1.4726569059017107,2.68419,4.90995,3.3366,3,True,False,5.18
01_09_10_45_09_294,45.7,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1766.88556,337.837,1.4726569059017107,2.66225,4.91383,3.3366,3,True,False,5.18
01_09_10_45_09_313,45.7,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1767.9178,337.837,1.4726569059017107,2.65709,4.91899,3.3237,3,True,False,5.18
01_09_10_45_09_313,45.7,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1767.9178,337.837,1.4726569059017107,2.65709,4.91899,3.3237,3,True,False,5.18
01_09_10_45_09_337,45.7,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1772.82094,337.837,1.4726569059017107,2.63903,4.92415,3.3237,3,True,False,5.18
01_09_10_45_09_355,46.57,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1770.4984,337.837,1.4726569059017107,2.65709,4.92157,3.3237,3,True,False,5.18
01_09_10_45_09_355,46.57,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1770.4984,337.837,1.4726569059017107,2.65709,4.92157,3.3237,3,True,False,5.18
01_09_10_45_09_372,46.57,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1769.46616,337.837,1.4726569059017107,2.65967,4.9177,3.3237,3,True,False,5.18
01_09_10_45_09_388,46.57,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1766.6275,337.837,1.4726569059017107,2.66096,4.91383,3.3237,3,True,False,5.18
01_09_10_45_09_396,46.57,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1761.4663,337.837,1.4726569059017107,2.66483,4.91899,3.3237,3,True,False,5.18
01_09_10_45_09_403,46.57,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1758.11152,337.837,1.4726569059017107,2.65709,4.92286,3.3237,3,True,False,5.18
01_09_10_45_09_412,46.57,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1758.11152,337.837,1.4726569059017107,2.65709,4.92286,3.3237,3,True,False,5.18
01_09_10_45_09_429,46.57,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1757.5954,337.837,1.4726569059017107,2.65451,4.91512,3.2899,3,True,False,5.18
01_09_10_45_09_429,46.57,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1757.5954,337.837,1.4726569059017107,2.65451,4.91512,3.2899,3,True,False,5.18
01_09_10_45_09_449,47.5,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1755.0148,337.837,1.4726569059017107,2.65322,4.92157,3.2899,3,True,False,5.18
01_09_10_45_09_449,47.5,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1755.0148,337.837,1.4726569059017107,2.65322,4.92157,3.2899,3,True,False,5.18
01_09_10_45_09_475,47.5,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1760.43406,337.837,1.4726569059017107,2.66225,4.92028,3.2899,3,True,False,5.18
01_09_10_45_09_484,47.5,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1760.43406,337.837,1.4726569059017107,2.66225,4.92028,3.2899,3,True,False,5.18
01_09_10_45_09_493,47.5,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1760.43406,337.837,1.4726569059017107,2.66225,4.92028,3.2899,3,True,False,5.18
01_09_10_45_09_509,47.5,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1771.27258,337.837,1.4726569059017107,2.65967,4.91641,3.2899,3,True,False,5.18
01_09_10_45_09_518,47.5,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1767.9178,337.837,1.4726569059017107,2.66483,4.91383,3.2899,3,True,False,5.18
01_09_10_45_09_526,48.46,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1767.14362,337.837,1.4726569059017107,2.6558,4.9177,3.2899,3,True,False,5.18
01_09_10_45_09_536,48.46,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1767.14362,337.837,1.4726569059017107,2.6558,4.9177,3.2925,3,True,False,5.18
01_09_10_45_09_546,48.46,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1767.40168,337.837,1.4726569059017107,2.65967,4.9177,3.2925,3,True,False,5.18
01_09_10_45_09_557,48.46,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1753.98256,337.837,1.4726569059017107,2.65967,4.91641,3.2925,3,True,False,5.18
01_09_10_45_09_565,48.46,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1750.36972,337.837,1.4726569059017107,2.6558,4.91641,3.2925,3,True,False,5.18
01_09_10_45_09_565,48.46,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1750.36972,337.837,1.4726569059017107,2.6558,4.91641,3.2925,3,True,False,5.18
01_09_10_45_09_592,48.46,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1751.91808,337.837,1.4726569059017107,2.66354,4.92286,3.2925,3,True,False,5.18
01_09_10_45_09_601,48.46,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1747.273,337.837,1.4726569059017107,2.65709,4.91512,3.2925,3,True,False,5.18
01_09_10_45_09_610,48.46,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1747.273,337.837,1.4726569059017107,2.65709,4.91512,3.2925,3,True,False,5.18
01_09_10_45_09_618,48.46,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1744.43434,337.837,1.4726569059017107,2.66225,4.92286,3.2925,3,True,False,5.18
01_09_10_45_09_635,49.41,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1738.75702,337.837,1.4726569059017107,2.65967,4.9177,3.2925,3,True,False,5.18
01_09_10_45_09_643,49.41,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1739.5312,337.837,1.4726569059017107,2.6558,4.92028,3.2925,3,True,False,5.18
01_09_10_45_09_655,49.41,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1739.5312,337.837,1.4229830796604714,2.6558,4.92028,3.2925,3,True,False,5.18
01_09_10_45_09_655,49.41,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1739.5312,337.837,1.4229830796604714,2.6558,4.92028,3.2925,3,True,False,5.18
01_09_10_45_09_665,49.41,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1743.66016,393.156,1.4229830796604714,2.65709,4.91254,3.259,3,True,False,5.18
01_09_10_45_09_686,49.41,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1744.17628,426.89,4.649600612149391,2.65967,4.92544,3.259,3,True,False,5.18
01_09_10_45_09_703,49.41,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1748.04718,349.076,1.9975880756552387,2.6558,4.92415,3.259,3,True,False,5.18
01_09_10_45_09_716,49.41,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1752.69226,349.076,1.1672392096309994,2.65967,4.92028,3.259,3,True,False,5.18
01_09_10_45_09_724,49.41,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1749.59554,349.076,1.1672392096309994,2.65838,4.92157,3.259,3,True,False,5.18
01_09_10_45_09_734,50.85,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1750.88584,330.698,0.9643075144890244,2.66096,4.92028,3.259,3,True,False,5.18
01_09_10_45_09_742,50.85,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1752.4342,379.958,0.9643075144890244,2.67257,4.91512,3.259,3,True,False,5.18
01_09_10_45_09_757,50.85,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1749.8536,366.598,0.0,2.66096,4.9177,3.259,3,True,False,5.18
01_09_10_45_09_768,50.85,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1752.95032,366.598,0.0,2.65709,4.91641,3.259,3,True,False,5.18
01_09_10_45_09_776,50.85,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1754.49868,366.598,2.146193663209357,2.65967,4.91641,3.2771,3,True,False,5.18
01_09_10_45_09_788,50.85,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1752.69226,360.156,2.146193663209357,2.65064,4.9177,3.2771,3,True,False,5.18
01_09_10_45_09_797,50.85,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1752.69226,360.156,2.146193663209357,2.65064,4.9177,3.2771,3,True,False,5.18
01_09_10_45_09_808,50.85,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1757.07928,360.156,2.146193663209357,2.66096,4.92157,3.2771,3,True,False,5.18
01_09_10_45_09_816,50.85,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1755.27286,360.156,2.146193663209357,2.66096,4.92286,3.2771,3,True,False,5.18
01_09_10_45_09_828,50.85,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1756.04704,360.156,2.1942713329258074,2.6558,4.92157,3.2771,3,True,False,5.18
01_09_10_45_09_836,51.81,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1754.24062,446.12,2.1942713329258074,2.65967,4.90995,3.2771,3,True,False,5.18
01_09_10_45_09_856,51.81,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1754.49868,446.12,2.1942713329258074,2.6558,4.91383,3.2771,3,True,False,5.18
01_09_10_45_09_865,51.81,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1754.49868,446.12,2.1942713329258074,2.6558,4.91383,3.2771,3,True,False,5.18
01_09_10_45_09_865,51.81,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1754.49868,446.12,2.1942713329258074,2.6558,4.91383,3.2771,3,True,False,5.18
01_09_10_45_09_874,51.81,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1755.53092,446.12,2.1942713329258074,2.66354,4.90995,3.2642,3,True,False,5.18
01_09_10_45_09_895,51.81,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1744.6924,431.34,2.746946952982529,2.66225,4.92544,3.2642,3,True,False,5.18
01_09_10_45_09_903,51.81,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1752.17614,327.504,1.3221770843952787,2.66096,4.92286,3.2642,3,True,False,5.18
01_09_10_45_09_915,51.81,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1752.17614,327.504,1.3221770843952787,2.66096,4.92286,3.2642,3,True,False,5.18
01_09_10_45_09_926,51.81,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1755.27286,327.504,4.705208329606672,2.66225,4.92157,3.2642,3,True,False,5.18
01_09_10_45_09_934,52.78,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1756.04704,407.088,0.9666184472168944,2.66483,4.91254,3.2642,3,True,False,5.18
01_09_10_45_09_947,52.78,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1756.04704,407.088,0.9666184472168944,2.66483,4.91254,3.2642,3,True,False,5.18
01_09_10_45_09_964,52.78,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1748.82136,350.566,0.9666184472168944,2.6558,4.91512,3.2642,3,True,False,5.18
01_09_10_45_09_964,52.78,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1748.82136,350.566,0.9666184472168944,2.6558,4.91512,3.2642,3,True,False,5.18
01_09_10_45_09_986,52.78,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1755.53092,350.566,1.6208681385294734,2.6558,4.92286,3.2642,3,True,False,5.18
01_09_10_45_10_002,52.78,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1755.53092,453.906,1.6208681385294734,2.6558,4.92286,3.3029,3,True,False,5.18
01_09_10_45_10_010,52.78,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1763.27272,453.906,1.7151883759517497,2.65838,4.92157,3.3029,3,True,False,5.18
01_09_10_45_10_027,53.69,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1755.27286,379.236,1.7151883759517497,2.68161,4.90737,3.3029,3,True,False,5.18
01_09_10_45_10_035,53.69,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1752.4342,379.236,1.7151883759517497,2.65838,4.92028,3.3029,3,True,False,5.18
